Número do Aluno,Sala,Data e Hora,IP
107150,AA3.26,19/08/2024 11:14:00,192.168.100.190
107150,C2.01,21/08/2024 10:33:00,192.168.100.190
107150,0S01,27/08/2024 19:50:00,192.168.100.190
107150,C2.02,30/08/2024 18:34:00,192.168.100.190
107150,0S02,04/09/2024 14:43:00,192.168.100.190
107150,Auditório 4,09/09/2024 19:50:00,192.168.100.190
107150,AA3.28,11/09/2024 10:33:00,192.168.100.190
107150,0S02,12/09/2024 14:43:00,192.168.100.190
107150,0S02,16/09/2024 13:57:00,192.168.100.190
107150,AA3.26,17/09/2024 13:57:00,192.168.100.190
107150,0S01,18/09/2024 11:14:00,192.168.100.190
107150,AA3.28,24/09/2024 14:43:00,192.168.100.190
107150,0S01,24/09/2024 15:57:00,192.168.100.190
107150,AA3.28,25/09/2024 09:47:00,192.168.100.190
107150,Auditório 4,25/09/2024 12:55:00,192.168.100.190
107150,Auditório 1,25/09/2024 15:57:00,192.168.100.190
107150,AA3.28,25/09/2024 16:16:00,192.168.100.190
107150,0S02,03/10/2024 10:33:00,192.168.100.190
107150,C2.01,07/10/2024 13:57:00,192.168.100.190
107150,Auditório 4,09/10/2024 09:47:00,192.168.100.190
107150,C2.01,09/10/2024 17:50:00,192.168.100.190
107150,D1.02,18/10/2024 09:47:00,192.168.100.190
107150,Auditório 1,22/10/2024 17:50:00,192.168.100.190
107150,0S02,22/10/2024 18:34:00,192.168.100.190
107150,Auditório 4,24/10/2024 13:57:00,192.168.100.190
107150,D1.01,24/10/2024 18:34:00,192.168.100.190
107150,B2.02,28/10/2024 11:14:00,192.168.100.190
107150,D1.01,30/10/2024 15:57:00,192.168.100.190
107150,Auditório 4,01/11/2024 18:34:00,192.168.100.190
107150,B2.02,06/11/2024 09:47:00,192.168.100.190
107150,Auditório 4,06/11/2024 11:14:00,192.168.100.190
107150,AA3.26,07/11/2024 12:55:00,192.168.100.190
107150,Auditório 4,08/11/2024 11:14:00,192.168.100.190
107150,AA3.28,11/11/2024 10:33:00,192.168.100.190
107150,C2.02,11/11/2024 12:55:00,192.168.100.190
107150,Auditório 1,11/11/2024 19:50:00,192.168.100.190
107150,Auditório 1,12/11/2024 10:33:00,192.168.100.190
107150,C2.02,15/11/2024 11:14:00,192.168.100.190
107150,B2.02,22/11/2024 10:33:00,192.168.100.190
107150,C2.01,22/11/2024 11:14:00,192.168.100.190
107150,D1.02,22/11/2024 14:43:00,192.168.100.190
107150,D1.02,29/11/2024 12:55:00,192.168.100.190
107150,C2.01,29/11/2024 16:16:00,192.168.100.190
107150,C2.01,03/12/2024 10:33:00,192.168.100.190
107150,0S01,03/12/2024 19:50:00,192.168.100.190
107150,D1.02,04/12/2024 13:57:00,192.168.100.190
107150,Auditório 1,04/12/2024 16:16:00,192.168.100.190
107150,Auditório 4,09/12/2024 09:47:00,192.168.100.190
107150,B2.02,10/12/2024 14:43:00,192.168.100.190
107150,AA3.28,10/12/2024 17:50:00,192.168.100.190
107150,D1.01,12/12/2024 11:14:00,192.168.100.190
107150,0S01,03/02/2025 19:50:00,192.168.100.190
107150,C2.01,04/02/2025 10:33:00,192.168.100.190
107150,AA3.26,05/02/2025 13:57:00,192.168.100.190
107150,C2.01,06/02/2025 14:43:00,192.168.100.190
107150,D1.01,07/02/2025 19:50:00,192.168.100.190
107150,D1.01,10/02/2025 10:33:00,192.168.100.190
107150,C2.01,12/02/2025 09:47:00,192.168.100.190
107150,0S02,12/02/2025 15:57:00,192.168.100.190
107150,B2.02,13/02/2025 16:16:00,192.168.100.190
107150,0S02,21/02/2025 17:50:00,192.168.100.190
107150,D1.02,24/02/2025 17:50:00,192.168.100.190
107150,D1.02,25/02/2025 12:55:00,192.168.100.190
107150,C2.01,28/02/2025 12:55:00,192.168.100.190
107150,C2.02,03/03/2025 15:57:00,192.168.100.190
107150,B2.01,10/03/2025 14:43:00,192.168.100.190
107150,C2.02,12/03/2025 14:43:00,192.168.100.190
107150,D1.02,13/03/2025 18:34:00,192.168.100.190
107150,AA3.28,14/03/2025 17:50:00,192.168.100.190
107150,AA3.26,19/03/2025 11:14:00,192.168.100.190
107150,Auditório 4,21/03/2025 15:57:00,192.168.100.190
107150,Auditório 1,24/03/2025 20:57:00,192.168.100.190
107150,D1.02,26/03/2025 20:57:00,192.168.100.190
107150,B2.02,27/03/2025 17:50:00,192.168.100.190
107150,0S02,04/04/2025 18:34:00,192.168.100.190
107150,B2.01,09/04/2025 16:16:00,192.168.100.190
107150,B2.01,09/04/2025 17:50:00,192.168.100.190
107150,D1.01,15/04/2025 13:57:00,192.168.100.190
107150,C2.02,17/04/2025 13:57:00,192.168.100.190
107150,Auditório 1,18/04/2025 20:57:00,192.168.100.190
107150,0S02,23/04/2025 09:47:00,192.168.100.190
107150,B2.01,24/04/2025 09:47:00,192.168.100.190
107150,B2.02,24/04/2025 10:33:00,192.168.100.190
107150,AA3.28,05/05/2025 14:43:00,192.168.100.190
107150,AA3.26,12/05/2025 19:50:00,192.168.100.190
107150,AA3.28,13/05/2025 10:33:00,192.168.100.190
107150,B2.02,16/05/2025 16:16:00,192.168.100.190
107150,Auditório 1,21/05/2025 15:57:00,192.168.100.190
107150,Auditório 4,22/05/2025 10:33:00,192.168.100.190
107150,0S01,03/06/2025 14:43:00,192.168.100.190
107150,AA3.28,13/06/2025 17:50:00,192.168.100.190
107150,D1.01,16/06/2025 20:57:00,192.168.100.190
107150,C2.02,18/06/2025 18:34:00,192.168.100.190
107150,B2.02,18/06/2025 20:57:00,192.168.100.190
107150,C2.02,26/06/2025 17:50:00,192.168.100.190
101604,C2.02,12/07/2024 11:14:00,192.168.101.137
101604,C2.02,17/07/2024 11:14:00,192.168.101.137
101604,0S01,22/07/2024 17:50:00,192.168.101.137
101604,B2.02,24/07/2024 18:34:00,192.168.101.137
101604,B2.01,25/07/2024 16:16:00,192.168.101.137
101604,AA3.28,05/08/2024 14:43:00,192.168.101.137
101604,D1.02,09/08/2024 11:14:00,192.168.101.137
101604,C2.02,23/08/2024 14:43:00,192.168.101.137
101604,0S02,29/08/2024 18:34:00,192.168.101.137
101604,C2.01,02/09/2024 14:43:00,192.168.101.137
101604,D1.02,02/09/2024 19:50:00,192.168.101.137
101604,D1.01,05/09/2024 17:50:00,192.168.101.137
101604,Auditório 4,06/09/2024 20:57:00,192.168.101.137
101604,D1.02,09/09/2024 17:50:00,192.168.101.137
101604,Auditório 1,10/09/2024 18:34:00,192.168.101.137
101604,C2.02,16/09/2024 19:50:00,192.168.101.137
101604,D1.01,19/09/2024 10:33:00,192.168.101.137
101604,0S02,23/09/2024 17:50:00,192.168.101.137
101604,0S01,25/09/2024 19:50:00,192.168.101.137
101604,D1.02,27/09/2024 11:14:00,192.168.101.137
101604,Auditório 1,04/10/2024 11:14:00,192.168.101.137
101604,Auditório 1,14/10/2024 14:43:00,192.168.101.137
101604,D1.01,16/10/2024 14:43:00,192.168.101.137
101604,C2.01,24/10/2024 14:43:00,192.168.101.137
101604,B2.02,25/10/2024 11:14:00,192.168.101.137
101604,AA3.26,07/11/2024 14:43:00,192.168.101.137
101604,AA3.26,08/11/2024 18:34:00,192.168.101.137
101604,D1.02,08/11/2024 20:57:00,192.168.101.137
101604,C2.01,12/11/2024 14:43:00,192.168.101.137
101604,Auditório 4,15/11/2024 17:50:00,192.168.101.137
101604,AA3.26,18/11/2024 17:50:00,192.168.101.137
101604,B2.02,19/11/2024 17:50:00,192.168.101.137
101604,C2.02,20/11/2024 15:57:00,192.168.101.137
101604,Auditório 4,21/11/2024 09:47:00,192.168.101.137
101604,C2.02,26/11/2024 15:57:00,192.168.101.137
101604,D1.02,09/12/2024 09:47:00,192.168.101.137
101604,C2.02,11/12/2024 09:47:00,192.168.101.137
101604,C2.01,03/02/2025 10:33:00,192.168.101.137
101604,Auditório 4,06/02/2025 13:57:00,192.168.101.137
101604,0S01,07/02/2025 19:50:00,192.168.101.137
101604,0S01,10/02/2025 11:14:00,192.168.101.137
101604,Auditório 4,19/02/2025 18:34:00,192.168.101.137
101604,0S01,24/02/2025 10:33:00,192.168.101.137
101604,D1.02,24/02/2025 14:43:00,192.168.101.137
101604,C2.01,24/02/2025 19:50:00,192.168.101.137
101604,Auditório 4,26/02/2025 09:47:00,192.168.101.137
101604,D1.01,27/02/2025 11:14:00,192.168.101.137
101604,0S01,28/02/2025 16:16:00,192.168.101.137
101604,AA3.28,04/03/2025 14:43:00,192.168.101.137
101604,C2.01,06/03/2025 14:43:00,192.168.101.137
101604,C2.02,14/03/2025 12:55:00,192.168.101.137
101604,D1.01,19/03/2025 18:34:00,192.168.101.137
101604,B2.01,24/03/2025 17:50:00,192.168.101.137
101604,C2.02,28/03/2025 18:34:00,192.168.101.137
101604,0S02,31/03/2025 12:55:00,192.168.101.137
101604,Auditório 1,31/03/2025 17:50:00,192.168.101.137
101604,D1.02,01/04/2025 10:33:00,192.168.101.137
101604,AA3.28,02/04/2025 13:57:00,192.168.101.137
101604,Auditório 1,10/04/2025 16:16:00,192.168.101.137
101604,B2.01,11/04/2025 20:57:00,192.168.101.137
101604,C2.02,15/04/2025 10:33:00,192.168.101.137
101604,Auditório 4,16/04/2025 12:55:00,192.168.101.137
101604,B2.01,24/04/2025 16:16:00,192.168.101.137
101604,Auditório 1,30/04/2025 10:33:00,192.168.101.137
101604,D1.02,07/05/2025 10:33:00,192.168.101.137
101604,0S01,13/05/2025 12:55:00,192.168.101.137
101604,Auditório 4,14/05/2025 15:57:00,192.168.101.137
101604,C2.01,16/05/2025 18:34:00,192.168.101.137
101604,Auditório 4,19/05/2025 18:34:00,192.168.101.137
101604,AA3.28,20/05/2025 17:50:00,192.168.101.137
101604,AA3.26,23/05/2025 10:33:00,192.168.101.137
101604,0S01,28/05/2025 17:50:00,192.168.101.137
101604,B2.01,02/06/2025 09:47:00,192.168.101.137
101604,Auditório 4,04/06/2025 10:33:00,192.168.101.137
101604,0S02,10/06/2025 11:14:00,192.168.101.137
101604,Auditório 1,11/06/2025 09:47:00,192.168.101.137
101604,AA3.26,12/06/2025 10:33:00,192.168.101.137
101604,AA3.28,13/06/2025 13:57:00,192.168.101.137
101604,0S01,16/06/2025 11:14:00,192.168.101.137
101604,AA3.26,19/06/2025 12:55:00,192.168.101.137
101604,Auditório 1,23/06/2025 09:47:00,192.168.101.137
101604,D1.02,24/06/2025 20:57:00,192.168.101.137
101604,D1.01,26/06/2025 11:14:00,192.168.101.137
101604,C2.02,27/06/2025 18:34:00,192.168.101.137
101604,AA3.28,30/06/2025 14:43:00,192.168.101.137
101604,D1.01,01/07/2025 10:33:00,192.168.101.137
107398,C2.02,04/07/2024 10:33:00,192.168.101.77
107398,D1.02,11/07/2024 18:34:00,192.168.101.77
107398,C2.01,12/07/2024 14:43:00,192.168.101.77
107398,Auditório 1,12/07/2024 16:16:00,192.168.101.77
107398,B2.02,15/07/2024 09:47:00,192.168.101.77
107398,0S02,19/07/2024 13:57:00,192.168.101.77
107398,AA3.28,24/07/2024 17:50:00,192.168.101.77
107398,0S01,29/07/2024 17:50:00,192.168.101.77
107398,B2.01,30/07/2024 10:33:00,192.168.101.77
107398,B2.02,01/08/2024 15:57:00,192.168.101.77
107398,B2.01,05/08/2024 20:57:00,192.168.101.77
107398,AA3.26,06/08/2024 15:57:00,192.168.101.77
107398,D1.02,07/08/2024 12:55:00,192.168.101.77
107398,Auditório 4,08/08/2024 19:50:00,192.168.101.77
107398,0S01,12/08/2024 14:43:00,192.168.101.77
107398,B2.02,12/08/2024 19:50:00,192.168.101.77
107398,C2.02,19/08/2024 15:57:00,192.168.101.77
107398,C2.01,20/08/2024 11:14:00,192.168.101.77
107398,B2.01,22/08/2024 17:50:00,192.168.101.77
107398,B2.01,22/08/2024 19:50:00,192.168.101.77
107398,D1.02,23/08/2024 14:43:00,192.168.101.77
107398,AA3.26,28/08/2024 10:33:00,192.168.101.77
107398,B2.02,03/09/2024 16:16:00,192.168.101.77
107398,C2.01,04/09/2024 20:57:00,192.168.101.77
107398,AA3.26,05/09/2024 10:33:00,192.168.101.77
107398,Auditório 4,11/09/2024 11:14:00,192.168.101.77
107398,AA3.26,18/09/2024 15:57:00,192.168.101.77
107398,C2.01,20/09/2024 09:47:00,192.168.101.77
107398,B2.02,23/09/2024 16:16:00,192.168.101.77
107398,AA3.26,23/09/2024 19:50:00,192.168.101.77
107398,D1.01,24/09/2024 10:33:00,192.168.101.77
107398,D1.01,25/09/2024 12:55:00,192.168.101.77
107398,D1.02,01/10/2024 11:14:00,192.168.101.77
107398,0S02,04/10/2024 10:33:00,192.168.101.77
107398,C2.01,21/10/2024 09:47:00,192.168.101.77
107398,D1.01,21/10/2024 14:43:00,192.168.101.77
107398,0S01,24/10/2024 12:55:00,192.168.101.77
107398,AA3.26,29/10/2024 10:33:00,192.168.101.77
107398,Auditório 1,29/10/2024 17:50:00,192.168.101.77
107398,0S01,29/10/2024 20:57:00,192.168.101.77
107398,Auditório 1,30/10/2024 15:57:00,192.168.101.77
107398,AA3.26,12/11/2024 15:57:00,192.168.101.77
107398,Auditório 4,13/11/2024 13:57:00,192.168.101.77
107398,B2.02,18/11/2024 13:57:00,192.168.101.77
107398,0S01,19/11/2024 19:50:00,192.168.101.77
107398,B2.01,20/11/2024 19:50:00,192.168.101.77
107398,D1.01,22/11/2024 20:57:00,192.168.101.77
107398,C2.02,25/11/2024 10:33:00,192.168.101.77
107398,B2.01,25/11/2024 17:50:00,192.168.101.77
107398,C2.01,25/11/2024 18:34:00,192.168.101.77
107398,0S02,26/11/2024 13:57:00,192.168.101.77
107398,0S01,02/12/2024 18:34:00,192.168.101.77
107398,B2.02,10/12/2024 12:55:00,192.168.101.77
107398,Auditório 4,04/02/2025 17:50:00,192.168.101.77
107398,B2.02,04/02/2025 20:57:00,192.168.101.77
107398,0S02,05/02/2025 09:47:00,192.168.101.77
107398,C2.02,13/02/2025 12:55:00,192.168.101.77
107398,AA3.28,13/02/2025 14:43:00,192.168.101.77
107398,B2.02,18/02/2025 17:50:00,192.168.101.77
107398,B2.01,19/02/2025 17:50:00,192.168.101.77
107398,0S01,20/02/2025 12:55:00,192.168.101.77
107398,0S01,26/02/2025 10:33:00,192.168.101.77
107398,D1.02,03/03/2025 18:34:00,192.168.101.77
107398,D1.01,05/03/2025 19:50:00,192.168.101.77
107398,Auditório 1,12/03/2025 14:43:00,192.168.101.77
107398,B2.02,13/03/2025 14:43:00,192.168.101.77
107398,Auditório 4,14/03/2025 19:50:00,192.168.101.77
107398,D1.02,19/03/2025 19:50:00,192.168.101.77
107398,0S01,21/03/2025 19:50:00,192.168.101.77
107398,0S01,25/03/2025 13:57:00,192.168.101.77
107398,D1.01,28/03/2025 09:47:00,192.168.101.77
107398,Auditório 1,28/03/2025 14:43:00,192.168.101.77
107398,D1.01,02/04/2025 11:14:00,192.168.101.77
107398,B2.02,03/04/2025 10:33:00,192.168.101.77
107398,Auditório 4,03/04/2025 17:50:00,192.168.101.77
107398,Auditório 4,07/04/2025 13:57:00,192.168.101.77
107398,AA3.26,07/04/2025 14:43:00,192.168.101.77
107398,B2.01,07/04/2025 19:50:00,192.168.101.77
107398,C2.01,14/04/2025 13:57:00,192.168.101.77
107398,B2.02,14/04/2025 16:16:00,192.168.101.77
107398,D1.01,22/04/2025 19:50:00,192.168.101.77
107398,B2.02,30/04/2025 20:57:00,192.168.101.77
107398,AA3.28,05/05/2025 09:47:00,192.168.101.77
107398,B2.01,07/05/2025 15:57:00,192.168.101.77
107398,D1.02,07/05/2025 17:50:00,192.168.101.77
107398,B2.02,08/05/2025 12:55:00,192.168.101.77
107398,0S01,08/05/2025 15:57:00,192.168.101.77
107398,0S02,12/05/2025 18:34:00,192.168.101.77
107398,B2.02,12/05/2025 19:50:00,192.168.101.77
107398,B2.01,13/05/2025 17:50:00,192.168.101.77
107398,0S01,14/05/2025 13:57:00,192.168.101.77
107398,0S02,15/05/2025 10:33:00,192.168.101.77
107398,Auditório 4,16/05/2025 15:57:00,192.168.101.77
107398,AA3.28,16/05/2025 20:57:00,192.168.101.77
107398,0S02,19/05/2025 20:57:00,192.168.101.77
107398,AA3.26,22/05/2025 12:55:00,192.168.101.77
107398,Auditório 1,29/05/2025 16:16:00,192.168.101.77
107398,0S02,02/06/2025 09:47:00,192.168.101.77
107398,Auditório 4,04/06/2025 20:57:00,192.168.101.77
107398,0S01,11/06/2025 09:47:00,192.168.101.77
107398,B2.01,12/06/2025 15:57:00,192.168.101.77
107398,AA3.28,17/06/2025 10:33:00,192.168.101.77
107398,Auditório 1,25/06/2025 09:47:00,192.168.101.77
107398,D1.01,25/06/2025 17:50:00,192.168.101.77
107398,D1.02,27/06/2025 13:57:00,192.168.101.77
107398,AA3.28,27/06/2025 19:50:00,192.168.101.77
107398,0S02,02/07/2025 18:34:00,192.168.101.77
101756,0S01,08/07/2024 16:16:00,192.168.101.93
101756,C2.01,11/07/2024 11:14:00,192.168.101.93
101756,AA3.26,12/07/2024 11:14:00,192.168.101.93
101756,D1.01,15/07/2024 16:16:00,192.168.101.93
101756,Auditório 4,18/07/2024 11:14:00,192.168.101.93
101756,0S01,19/07/2024 09:47:00,192.168.101.93
101756,AA3.28,22/07/2024 14:43:00,192.168.101.93
101756,Auditório 4,25/07/2024 18:34:00,192.168.101.93
101756,B2.02,30/07/2024 11:14:00,192.168.101.93
101756,AA3.26,31/07/2024 18:34:00,192.168.101.93
101756,C2.02,31/07/2024 19:50:00,192.168.101.93
101756,Auditório 4,01/08/2024 12:55:00,192.168.101.93
101756,B2.02,06/08/2024 20:57:00,192.168.101.93
101756,0S02,07/08/2024 10:33:00,192.168.101.93
101756,D1.01,07/08/2024 18:34:00,192.168.101.93
101756,B2.01,09/08/2024 12:55:00,192.168.101.93
101756,Auditório 4,09/08/2024 20:57:00,192.168.101.93
101756,D1.01,12/08/2024 19:50:00,192.168.101.93
101756,Auditório 4,14/08/2024 10:33:00,192.168.101.93
101756,Auditório 1,15/08/2024 11:14:00,192.168.101.93
101756,C2.02,26/08/2024 12:55:00,192.168.101.93
101756,B2.02,27/08/2024 16:16:00,192.168.101.93
101756,AA3.28,02/09/2024 20:57:00,192.168.101.93
101756,AA3.26,03/09/2024 13:57:00,192.168.101.93
101756,C2.02,10/09/2024 14:43:00,192.168.101.93
101756,Auditório 4,11/09/2024 14:43:00,192.168.101.93
101756,AA3.28,12/09/2024 19:50:00,192.168.101.93
101756,D1.02,16/09/2024 12:55:00,192.168.101.93
101756,C2.02,19/09/2024 13:57:00,192.168.101.93
101756,Auditório 1,07/10/2024 11:14:00,192.168.101.93
101756,D1.01,07/10/2024 20:57:00,192.168.101.93
101756,B2.02,08/10/2024 15:57:00,192.168.101.93
101756,AA3.28,11/10/2024 16:16:00,192.168.101.93
101756,C2.02,16/10/2024 13:57:00,192.168.101.93
101756,C2.01,22/10/2024 13:57:00,192.168.101.93
101756,Auditório 1,24/10/2024 13:57:00,192.168.101.93
101756,B2.02,24/10/2024 14:43:00,192.168.101.93
101756,Auditório 1,30/10/2024 17:50:00,192.168.101.93
101756,D1.02,31/10/2024 09:47:00,192.168.101.93
101756,C2.02,01/11/2024 18:34:00,192.168.101.93
101756,B2.02,12/11/2024 11:14:00,192.168.101.93
101756,AA3.26,13/11/2024 11:14:00,192.168.101.93
101756,AA3.28,22/11/2024 11:14:00,192.168.101.93
101756,C2.02,25/11/2024 10:33:00,192.168.101.93
101756,D1.01,28/11/2024 18:34:00,192.168.101.93
101756,C2.01,03/12/2024 10:33:00,192.168.101.93
101756,AA3.26,05/12/2024 19:50:00,192.168.101.93
101756,Auditório 4,06/12/2024 09:47:00,192.168.101.93
101756,C2.01,09/12/2024 09:47:00,192.168.101.93
101756,0S01,11/12/2024 16:16:00,192.168.101.93
101756,C2.02,12/12/2024 16:16:00,192.168.101.93
101756,0S02,13/12/2024 12:55:00,192.168.101.93
101756,0S01,13/12/2024 13:57:00,192.168.101.93
101756,0S01,11/02/2025 19:50:00,192.168.101.93
101756,Auditório 4,17/02/2025 13:57:00,192.168.101.93
101756,AA3.28,17/02/2025 14:43:00,192.168.101.93
101756,C2.02,24/02/2025 14:43:00,192.168.101.93
101756,0S02,27/02/2025 14:43:00,192.168.101.93
101756,Auditório 4,28/02/2025 14:43:00,192.168.101.93
101756,C2.01,03/03/2025 10:33:00,192.168.101.93
101756,D1.01,14/03/2025 10:33:00,192.168.101.93
101756,D1.02,14/03/2025 11:14:00,192.168.101.93
101756,Auditório 4,14/03/2025 15:57:00,192.168.101.93
101756,D1.01,17/03/2025 13:57:00,192.168.101.93
101756,AA3.26,18/03/2025 15:57:00,192.168.101.93
101756,0S01,21/03/2025 09:47:00,192.168.101.93
101756,AA3.26,25/03/2025 20:57:00,192.168.101.93
101756,0S02,26/03/2025 11:14:00,192.168.101.93
101756,C2.02,01/04/2025 16:16:00,192.168.101.93
101756,AA3.26,04/04/2025 10:33:00,192.168.101.93
101756,B2.02,04/04/2025 16:16:00,192.168.101.93
101756,Auditório 1,11/04/2025 10:33:00,192.168.101.93
101756,Auditório 4,11/04/2025 18:34:00,192.168.101.93
101756,0S01,14/04/2025 12:55:00,192.168.101.93
101756,AA3.26,16/04/2025 10:33:00,192.168.101.93
101756,D1.02,17/04/2025 20:57:00,192.168.101.93
101756,Auditório 4,28/04/2025 09:47:00,192.168.101.93
101756,B2.01,28/04/2025 19:50:00,192.168.101.93
101756,C2.01,30/04/2025 18:34:00,192.168.101.93
101756,D1.01,30/04/2025 19:50:00,192.168.101.93
101756,D1.01,02/05/2025 19:50:00,192.168.101.93
101756,C2.02,05/05/2025 16:16:00,192.168.101.93
101756,D1.01,14/05/2025 16:16:00,192.168.101.93
101756,C2.01,21/05/2025 09:47:00,192.168.101.93
101756,B2.01,21/05/2025 20:57:00,192.168.101.93
101756,0S02,23/05/2025 14:43:00,192.168.101.93
101756,C2.01,27/05/2025 14:43:00,192.168.101.93
101756,D1.02,30/05/2025 14:43:00,192.168.101.93
101756,AA3.26,02/06/2025 12:55:00,192.168.101.93
101756,B2.02,02/06/2025 16:16:00,192.168.101.93
101756,D1.01,06/06/2025 11:14:00,192.168.101.93
101756,Auditório 4,09/06/2025 12:55:00,192.168.101.93
101756,B2.01,20/06/2025 09:47:00,192.168.101.93
101756,AA3.28,23/06/2025 13:57:00,192.168.101.93
101756,Auditório 4,24/06/2025 19:50:00,192.168.101.93
101756,0S02,26/06/2025 16:16:00,192.168.101.93
101756,0S02,02/07/2025 17:50:00,192.168.101.93
101756,C2.02,02/07/2025 18:34:00,192.168.101.93
104191,Auditório 4,16/07/2024 17:50:00,192.168.102.245
104191,AA3.26,17/07/2024 19:50:00,192.168.102.245
104191,B2.02,18/07/2024 14:43:00,192.168.102.245
104191,Auditório 4,19/07/2024 18:34:00,192.168.102.245
104191,B2.01,22/07/2024 17:50:00,192.168.102.245
104191,Auditório 4,24/07/2024 16:16:00,192.168.102.245
104191,C2.02,25/07/2024 14:43:00,192.168.102.245
104191,AA3.28,29/07/2024 15:57:00,192.168.102.245
104191,0S02,01/08/2024 15:57:00,192.168.102.245
104191,AA3.26,06/08/2024 09:47:00,192.168.102.245
104191,B2.01,13/08/2024 16:16:00,192.168.102.245
104191,Auditório 4,13/08/2024 19:50:00,192.168.102.245
104191,D1.01,14/08/2024 12:55:00,192.168.102.245
104191,D1.01,02/09/2024 10:33:00,192.168.102.245
104191,C2.02,02/09/2024 11:14:00,192.168.102.245
104191,AA3.28,02/09/2024 12:55:00,192.168.102.245
104191,B2.01,02/09/2024 18:34:00,192.168.102.245
104191,C2.02,10/09/2024 14:43:00,192.168.102.245
104191,B2.02,11/09/2024 16:16:00,192.168.102.245
104191,Auditório 1,12/09/2024 13:57:00,192.168.102.245
104191,0S01,13/09/2024 12:55:00,192.168.102.245
104191,0S02,13/09/2024 15:57:00,192.168.102.245
104191,Auditório 4,17/09/2024 16:16:00,192.168.102.245
104191,C2.01,19/09/2024 20:57:00,192.168.102.245
104191,B2.02,23/09/2024 20:57:00,192.168.102.245
104191,D1.02,02/10/2024 17:50:00,192.168.102.245
104191,B2.01,07/10/2024 09:47:00,192.168.102.245
104191,0S02,14/10/2024 10:33:00,192.168.102.245
104191,AA3.28,14/10/2024 15:57:00,192.168.102.245
104191,AA3.28,23/10/2024 16:16:00,192.168.102.245
104191,0S01,28/10/2024 13:57:00,192.168.102.245
104191,B2.01,28/10/2024 18:34:00,192.168.102.245
104191,0S02,31/10/2024 18:34:00,192.168.102.245
104191,B2.02,04/11/2024 11:14:00,192.168.102.245
104191,0S02,04/11/2024 13:57:00,192.168.102.245
104191,B2.01,06/11/2024 18:34:00,192.168.102.245
104191,Auditório 4,07/11/2024 20:57:00,192.168.102.245
